ID,CATID,RA,DEC,FIELD,KRON_RADIUS,A_IMAGE,B_IMAGE,THETA_IMAGE,RH_F200W,FWHM_F200W,FLUX_115,FLUXERR_115,FLUX_150,FLUXERR_150,FLUX_200,FLUXERR_200,FLUX_277,FLUXERR_277,FLUX_356,FLUXERR_356,FLUX_410,FLUXERR_410,FLUX_444,FLUXERR_444,FLUX_606,FLUXERR_606,FLUX_814,FLUXERR_814,FLUX_105,FLUXERR_105,FLUX_125,FLUXERR_125,FLUX_140,FLUXERR_140,FLUX_160,FLUXERR_160,c_Hmag,c_zbest,c_zspec,c_mass,c_sfrtot,c_U,c_V,c_J,c_gf_phy_re_h,c_zhu_sig1,c_ACS_F606W_FLUX,c_ACS_F606W_FLUXERR,c_ACS_F814W_FLUX,c_ACS_F814W_FLUXERR,c_WFC3_F140W_FLUX,c_WFC3_F140W_FLUXERR,c_WFC3_F125W_FLUX,c_WFC3_F125W_FLUXERR,c_WFC3_F160W_FLUX,c_WFC3_F160W_FLUXERR,sepmos,Kmag,m_zspec,m_zspec_zqual,m_zspec_use,id_2,ra,dec,z_spec,nusefilt,z_ml,z_ml_chi2,z_ml_risk,z_phot,z_phot_chi2,z_phot_risk,z_min_risk,min_risk,z_raw_chi2,raw_chi2,z025,z160,z500,z840,z975,restU,restU_err,restB,restB_err,restV,restV_err,restJ,restJ_err,dL,Lv,mass,sfr,LIR,energy_abs,Av,lw_age_V,MLv,UV,VJ,lmass,ZA_finkelstein,ZPEAK_finkelstein,fullname,fullname_v02,id,fast_z,fast_ltau,fast_metal,fast_lage,fast_Av,fast_lmass,fast_lsfr,fast_lssfr,fast_la2t,fast_chi2,with_miri,excess,flag,F115W_MAG,F115W_MAG_ERR,F115W_RE,F115W_RE_ERR,F115W_N,F115W_N_ERR,F115W_Q,F115W_Q_ERR,F115W_PA,F115W_PA_ERR,F115W_FLAG,F150W_MAG,F150W_MAG_ERR,F150W_RE,F150W_RE_ERR,F150W_N,F150W_N_ERR,F150W_Q,F150W_Q_ERR,F150W_PA,F150W_PA_ERR,F150W_FLAG,F200W_MAG,F200W_MAG_ERR,F200W_RE,F200W_RE_ERR,F200W_N,F200W_N_ERR,F200W_Q,F200W_Q_ERR,F200W_PA,F200W_PA_ERR,F200W_FLAG,F277W_MAG,F277W_MAG_ERR,F277W_RE,F277W_RE_ERR,F277W_N,F277W_N_ERR,F277W_Q,F277W_Q_ERR,F277W_PA,F277W_PA_ERR,F277W_FLAG,F356W_MAG,F356W_MAG_ERR,F356W_RE,F356W_RE_ERR,F356W_N,F356W_N_ERR,F356W_Q,F356W_Q_ERR,F356W_PA,F356W_PA_ERR,F356W_FLAG,F444W_MAG,F444W_MAG_ERR,F444W_RE,F444W_RE_ERR,F444W_N,F444W_N_ERR,F444W_Q,F444W_Q_ERR,F444W_PA,F444W_PA_ERR,F444W_FLAG,lgSigma1,nSigma1,beta,beta_dark,lmass_p
16646,6539,214.9314778,52.93552773,2,1.6,9.453,6.965,-67.97,6.042,12.12,710.773143,9.809751852,1228.116175,11.9875413,1990.291093,12.76455616,2874.713916,11.72494112,3331.066733,12.3364947,4107.011853,22.79398203,4405.15695,16.5065357,214.5727384,36.30559825,406.8478063,67.24759553,0,6.30E+13,692.6031244,31.41902855,926.1749078,23.70244477,1204.761002,77.75163048,23.3517,2.925,3.05905509,10.34,78.6732,-21.784592,-22.63329,-23.149528,3.5511099,-99,375.364545,25.3768112,594.371475,42.325707,1304.3298,75.7919906,889.471614,43.7855153,1657.0295,47.6659588,0.013648182,23.1527085,3.059055,7,3.059055,16646,214.9314778,52.93552773,3.05905509,12,3.0621476,16.54738,0.005915356,3.0621476,16.54738,0.005915356,3.0549986,0.005534361,3.0549986,16.651072,2.9415352,3.002592,3.0577512,3.0903163,3.1196802,1139.8547,43.928772,1709.4377,32.96997,2118.9636,58.33618,4986.103,441.45483,26051.62209,60543544109,27079608930,41.48301868,2.23E+11,0,0.907163567,-99,0.447274921,0.673185,0.9290943,10.43264239,3.1,3.066875383,nircam2-6539,nircam2-5176,16646,3.06,8.5,0.02,8.6,0.9,10.4,1.66,-8.74,0.1,78,0,-1.904761905,0,24.2061,0.0128,0.36100197,0.007269,1.8352,0.0362,0.3949,0.0044,-24.535,0.4216,0,23.4531,0.0106,0.421893,0.006978,2.128,0.0312,0.4333,0.0034,-25.8914,0.325,0,23.0349,0.0053,0.34948498,0.003042,2.2072,0.0186,0.4623,0.002,-24.5603,0.198,0,22.7194,0.002,0.272376,0.000936,2.1036,0.009,0.5345,0.0012,-23.1272,0.1205,0,22.6294,0.0015,0.213762,0.000588,2.4125,0.0097,0.5493,0.0013,-20.1193,0.1184,0,22.3981,0.0017,0.17239499,0.000504,2.5831,0.0144,0.5611,0.0015,-17.3559,0.1384,0,9.55E+00,4.08E-01,-9.85E-01,-99,10.54924179
17481,7419,214.8660523,52.88425171,2,1.6,6.022,5.082,-27.33,2.841,3.91,368.5972328,7.966940333,945.4488387,12.34871945,3855.722351,23.09013873,5009.131322,16.52641144,5163.460497,14.57001455,6005.727398,21.60536127,6402.289694,17.03299612,32.17693443,23.18401461,164.1610831,38.70070413,0,3.57E+13,423.2472952,19.33113876,639.1843563,9.83820743,920.1887196,45.87641566,23.5745,3.745,-1,11.32,1043.23,-22.887674,-24.125108,-24.823956,2.623133066,-99,37.5758018,16.4428756,222.613983,25.886556,911.524057,40.5174673,574.499243,34.1480994,1349.56293,33.8756458,0.094752433,22.43473562,-999,0,-999,17481,214.8660523,52.88425171,-1,12,3.4247103,168.43875,0.000700437,3.4247103,168.43875,0.000700437,3.436875,0.000776379,3.436875,169.66888,3.3935964,3.4069965,3.421582,3.436207,3.4534953,1254.5055,32.84369,3542.735,62.77832,4464.754,63.61743,7282.2397,1818.81,29790.98001,1.53E+11,1.15E+11,0.29808248,17393369869,0,0.110746929,-99,0.750786453,1.3783123,0.53116864,11.06062922,3.58,3.520737065,nircam2-7419,nircam2-5860,17481,3.42,8.3,0.02,9,0,10.86,0.59,-10.26,0.7,223,0,11.72707889,0,24.9068,0.0124,0.066753,0.001389,3.8919,0.0949,0.8236,0.0026,-35.0533,0.1022,0,23.9035,0.0093,0.077892,0.001242,3.63,0.1185,0.587,0.0071,8.0256,0.7768,0,22.424,0.0017,0.070815004,0.000297,3.199,0.0319,0.5534,0.0025,9.530102,0.2165,0,22.1713,0.0011,0.067742996,0.000204,2.9519,0.0236,0.5013,0.0021,8.4995,0.1541,0,22.1314,0.0012,0.066492,0.000213,2.987,0.0337,0.5023,0.0025,9.4842,0.1881,0,21.9167,0.0009,0.067254,0.000201,2.7772,0.0219,0.5183,0.0024,9.7416,0.1895,0,1.04E+01,7.27E-01,1.05E+00,-99,11.12966313
17497,7435,214.8660438,52.88408282,2,1.6,7.761,5.599,76.59,4.547,8.64,152.8402862,7.483644591,411.8106423,10.15545232,1637.841003,12.42148904,2737.136628,11.68890056,3170.04719,11.15138049,4045.17098,18.43408671,4589.092716,14.94297099,6.557128536,31.46762666,49.29618644,50.5542049,0,4.85E+13,156.6138838,27.26715,293.0340726,13.36310849,401.489741,60.35880689,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.54346749,23.36432065,-99,-99,-99,17497,214.8660438,52.88408282,-99,12,3.4618428,50.782948,0.002274083,3.4618428,50.782948,0.002274083,3.4814665,0.002869887,3.4814665,51.203426,3.4064112,3.4331849,3.463181,3.4957137,3.5339775,571.92126,20.471619,1530.5315,31.378296,2338.145,88.99805,6073.049,1181.929,30177.40719,81611541091,68267729063,10.72054396,91835183455,0,1.16893349,-99,0.836496017,1.5288379,1.0363383,10.83421546,3.61,3.554981717,nircam2-7435,nircam2-5870,17497,3.46,8.3,0.02,8.9,0.8,10.79,0.97,-9.82,0.6,129,0,11.96581197,0,25.6156,0.105,0.315063,0.054099,3.1796,0.3931,0.4824,0.0308,-37.5551,2.7544,0,24.9893,0.0063,0.18486299,0.000561,1.7813,0.0156,0.451,0.0059,-38.2242,0.0132,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.9201,0.0013,0.171195,0.000447,1.8504,0.0111,0.4106,0.0007,-41.7091,0.0354,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.4253,0.001,0.138792,0.000144,1.6222,0.0032,0.3936,0.0003,-42.8591,0.002,0,1.00E+01,4.92E-01,-1.89E-01,-99,11.00620962
20383,10433,214.9024287,52.89423963,2,1.6,11.266,5.972,15.44,7.449,30.73,369.1209512,8.618529246,971.095758,9.643403192,1745.354811,9.976050081,3162.517367,10.57956466,4680.119373,11.07455601,6131.145597,20.60417987,6837.506567,16.82102392,99.67289538,36.48124693,95.94217746,67.03400153,0,6.29E+13,455.4126353,27.67774267,648.6011745,17.34639243,901.607135,67.61852145,23.9001,2.035,-1,10.58,11.3181,-19.581387,-20.957957,-22.730762,2.982164759,8.627,118.325854,16.7504048,123.807858,22.1342023,813.528689,45.2148775,545.538014,28.7058458,999.897158,29.3226307,0.091336146,23.29529068,1.00E+20,999999,1.00E+20,20383,214.9024287,52.89423963,-1,12,2.726981,5.1604056,0.014494939,2.726981,5.1604056,0.014494939,2.7059896,0.015033175,2.7432353,5.2644787,2.574291,2.674562,2.7240462,2.7718215,2.8454757,612.47943,17.616608,1204.9601,40.38275,1780.5759,115.63934,7258.6978,230.04785,22655.08488,41933895957,50395549623,21.87898629,1.36E+11,0,1.368635344,-99,1.201785536,1.1586725,1.5257455,10.70239219,2.26,2.61799916,nircam2-10433,nircam2-8258,20383,2.73,8.7,0.02,8.3,2.1,10.46,2.2,-8.26,-0.4,178,1,41.15853659,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.9004,0.0012,0.393105,0.000222,0.4418,0.0006,0.5346,0.0001,66.655,0.001,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.6705,0.002,0.36100498,0.001131,0.9531,0.0068,0.3791,0.001,56.8033,0.097,0,22.2834,0.0013,0.329748,0.000753,1.1842,0.0064,0.3315,0.0008,56.237198,0.0641,0,21.8892,0.0013,0.303501,0.000714,1.4328,0.0067,0.3292,0.0007,56.359703,0.0633,0,9.47E+00,1.85E-01,1.21E+00,0.376702894,11.29340271
21414,513,214.7606245,52.84531499,3,1.6,13.439,12.126,-20.96,6.155,5.97,609.6465963,15.67473389,2061.386884,25.95440643,6711.991998,40.85935392,10763.59557,42.07054556,11759.79477,42.4368974,13806.48871,58.24895238,15027.91647,46.93955259,60.99529516,55.95294592,255.8539082,112.7867682,0,1.07E+14,781.2386295,48.84624066,0,2.82E+13,2198.750079,113.2119538,23.0407,3.099,-1,11.41,101.642,-22.277467,-23.948498,-24.809126,2.679208459,-99,58.3513917,22.3327716,248.536879,39.5899485,-99000,-99000,768.560629,43.635909,2206.63124,44.8328879,0.08662604,21.83287142,1.00E+20,999999,1.00E+20,21414,214.7606245,52.84531499,-1,11,3.232374,33.33803,0.002824968,3.232374,33.33803,0.002824968,3.2204862,0.003127762,3.2204862,33.480568,3.1706383,3.1971738,3.231685,3.2672355,3.299332,2201.7793,42.14099,5633.223,184.33838,8730.127,104.71484,17504.115,2668.3438,27799.43003,2.73E+11,3.00E+11,0.470234509,34721089300,0,0.120086844,-99,1.101528901,1.495617,0.75529903,11.4775347,3.22,3.218669534,nircam3-513,nircam3-444,21414,3.23,8.3,0.02,9.1,0,11.19,0.38,-10.81,0.8,115,1,7.632093933,0,24.3041,0.0249,0.358845,0.015162,3.35,0.0941,0.8107,0.0127,12.9785,2.448,0,22.9233,0.0105,0.364848,0.006999,4.0236,0.0504,0.8357,0.0054,32.1045,1.1279,0,21.6879,0.0033,0.317019,0.002148,4.6019,0.0231,0.7963,0.0019,30.960701,0.3309,0,21.1309,0.002,0.331767,0.001518,5.8589,0.0213,0.7952,0.0012,28.028397,0.2055,0,21.04,0.0018,0.317976,0.001302,6.2443,0.0215,0.7878,0.0011,27.326202,0.1738,0,20.7886,0.0021,0.304779,0.001437,6.5601,0.025,0.7802,0.0012,28.808197,0.178,0,1.05E+01,3.28E-01,-3.55E-01,-99,11.51261321
21416,515,214.7937745,52.86896322,3,1.6,13.506,10.517,48.65,7.802,9.55,431.626482,11.72044701,1005.340586,14.83880415,1913.055354,15.57189731,3769.893022,17.83944875,5406.440324,20.34453546,7258.530598,34.2234235,7832.483331,23.87660226,98.64943223,43.66774971,138.6469632,99.35657647,0,1.06E+14,460.2315901,48.78658452,778.8892129,30.31776315,953.2294734,110.8989846,23.2629,2.619,-1,10.58,29.7717,-21.222047,-22.220849,-23.690757,3.19573686,-99,222.369513,32.6451673,348.516304,56.6904966,1240.1055,87.2595074,829.441351,70.4553883,1798.27888,88.9140585,0.118845473,23.19568116,1.00E+20,999999,1.00E+20,21416,214.7937745,52.86896322,-1,12,2.8272107,10.975732,0.13516694,2.8272107,10.975732,0.13516694,2.7808557,0.13403994,2.8188539,11.010142,2.1347601,2.2210765,2.8134105,2.880539,2.9249854,771.4632,21.491577,1321.1715,71.19232,2045.6133,97.31769,8470.647,431.53076,23664.19725,51186474638,56607414424,65.31133693,4.07E+11,0,1.636858685,-99,1.105905707,1.0587709,1.5427327,10.75287332,2.89,2.652273512,nircam3-515,nircam3-470,21416,2.83,8.3,0.02,8.3,2.1,10.61,2.22,-8.4,0,72.5,0,23.14814815,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,25.308,0.0634,0.014483999,0.003249,8,5.2503,0.9008,0.2405,-70.4452,76.0059,2,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.2234,0.002,0.22773899,0.000696,2.9275,0.0116,0.7125,0.0005,-70.1207,0.0153,0,21.8808,0.0022,0.170766,0.000591,3.1624,0.0154,0.8148,0.0034,-57.0728,0.0515,0,9.87E+00,4.12E-01,1.22E+00,0.946166084,11.42986636
23619,2789,214.7780825,52.84755691,3,1.6,12.721,9.01,-80.29,7.189,5.52,516.3424547,14.97453294,1185.057539,21.97757035,1911.484445,20.92684976,2846.07009,17.61998613,3408.698104,18.63706798,3887.080959,27.18462868,4177.884595,21.04728652,156.4913664,48.95716032,234.4979037,109.6833522,0,9.88E+13,607.2749658,45.53083829,0,2.65E+13,1202.455604,105.3313376,23.6503,2.208,-1,10.28,10.1824,-20.089784,-21.509899,-22.390003,3.207624547,9.163,162.062832,22.8497162,251.852294,39.1976756,-99000,-99000,628.170345,40.8396812,1258.59456,44.6789002,0.037820157,23.19657308,1.00E+20,999999,1.00E+20,23619,214.7780825,52.84755691,-1,11,2.7216702,0.51136315,0.18730532,2.7216702,0.51136315,0.18730532,2.632606,0.17611206,2.7059896,0.53445464,2.003371,2.162335,2.7007923,2.7729673,2.8630772,813.81573,49.82071,1432.7651,69.05835,1944.5686,336.93713,4322.3657,182.85156,22601.78151,45645842256,26182590330,34.6908211,2.07E+11,0,0.926534565,-99,0.573602962,0.945743,0.8672457,10.41801261,2.8,2.487265015,nircam3-2789,nircam3-2149,23619,2.72,8.7,0.02,9,0.7,10.49,1.18,-9.31,0.3,25.2,0,13.77118644,0,24.0468,0.0589,0.902286,0.095931,4.9205,0.2421,0.6837,0.0176,22.963501,2.0678,1,22.9048,0.0455,1.247205,0.10743,6.3413,0.2102,0.9314,0.0139,16.639801,6.4528,1,22.5121,0.0229,1.0479391,0.048375,6.6066,0.1257,0.8829,0.0072,-38.1888,1.9561,1,22.4838,0.0076,0.502134,0.007554,4.837,0.0473,0.7856,0.0036,-37.7813,0.5824,0,22.3547,0.0053,0.4425,0.004971,5.4733,0.0418,0.728,0.0029,-36.7351,0.3666,0,22.1676,0.0072,0.410853,0.006318,5.6506,0.0594,0.737,0.0034,-34.729202,0.4438,0,9.32E+00,2.52E-01,-2.01E-01,-99,10.95179742
26470,5848,214.8131564,52.85891774,3,1.6,7.134,6.451,-38.25,4.546,7.45,87.46953007,8.394060612,218.8297424,11.34939822,517.7365474,12.18252139,997.8337419,8.556883406,1442.587461,9.759109699,2024.382122,17.92378223,2306.860932,12.6051246,18.51018231,30.60841008,53.42134642,57.90178626,0,6.34E+13,116.0382587,29.82928314,132.0819303,23.07366894,226.9223771,67.74471483,25.1079,4.01,-1,10.25,116.792,-21.042828,-21.918293,-22.95293,3.505950223,-99,37.2048958,14.4654296,95.2430982,23.3854533,174.110713,51.0660776,189.873213,28.4530649,328.73406,35.7718332,0.251654861,24.61472794,1.00E+20,999999,1.00E+20,26470,214.8131564,52.85891774,-1,12,3.2812552,3.224007,0.022327509,3.2812552,3.224007,0.022327509,3.3057456,0.020334575,3.2629027,3.2138896,3.1359327,3.220587,3.3139615,3.4195735,3.4728346,238.59998,11.584114,428.18634,12.53833,673.4507,67.842285,3021.374,404.3994,28303.9376,21550577244,27938199299,18.9079213,1.20E+11,0,1.524890488,-99,1.296401437,1.1265885,1.6297467,10.44619841,3.31,3.223806973,nircam3-5848,nircam3-4452,26470,3.28,8.3,0.02,8.4,2.1,10.31,1.76,-8.56,0.1,24,0,7.745098039,0,26.856,0.0793,0.18375899,0.023814,2.388,0.3469,0.3356,0.0279,49.246796,2.5067,0,25.1503,0.1114,0.49133697,0.100719,4.8004,0.5231,0.5917,0.0314,58.209602,2.9807,1,24.665,0.0254,0.215361,0.009707999,3.3583,0.1345,0.6056,0.0127,62.572098,1.2573,0,23.9966,0.0078,0.190002,0.002565,2.8985,0.0502,0.6369,0.0049,65.2107,0.5716,0,23.7581,0.0035,0.12864299,0.000684,2.7065,0.0384,0.5803,0.0042,64.4024,0.4044,0,23.2244,0.0048,0.10695,0.000783,3.9114,0.08,0.6096,0.0051,71.067795,0.4885,0,9.70E+00,5.63E-01,-1.52E-01,-99,10.63864383
26834,6437,214.8368571,52.8734497,3,1.6,6.402,5.646,-32.66,2.772,3.05,229.6815263,8.525034528,520.5069506,11.57863399,1495.753502,16.19249956,2154.359501,11.17453181,2544.723537,12.274733,3017.292749,16.41164079,3181.870386,11.38189962,59.60266951,18.07305076,128.7300261,40.0670381,0,4.46E+13,250.4221691,21.60384471,223.4922898,24.74663147,548.5657357,52.21248595,24.5758,3.139,-1,10.64,39.6425,-20.808459,-22.299269,-23.065444,0.628814079,-99,68.4318331,9.85847014,116.796947,17.3964182,317.703015,59.6646764,229.828415,22.4683231,536.624813,22.8401951,0.086919332,23.46284993,1.00E+20,999999,1.00E+20,26834,214.8368571,52.8734497,-1,12,3.284261,33.528316,0.004252072,3.284261,33.528316,0.004252072,3.3057456,0.005190309,3.2629027,33.89506,3.2066813,3.2457762,3.2847958,3.3256013,3.379696,574.53546,15.406036,1311.8895,53.835876,1854.0593,53.19818,3518.927,1523.8179,28334.99562,59418894766,42024049380,3.537632326,33667441860,0,0.819680029,-99,0.707250607,1.272017,0.6957166,10.6234979,3.31,3.28889228,nircam3-6437,nircam3-4833,26834,3.28,8.3,0.02,8.9,0.5,10.55,0.72,-9.82,0.6,19.7,0,1.875,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,24.3575,0.0303,0.11334,0.008055,8,0.484,0.7504,0.0155,22.384804,2.1133,0,23.304,0.0091,0.079932004,0.001506,8,0.1951,0.835,0.0068,6.961399,1.3358,0,22.9325,0.0039,0.072741,0.000447,8,0.1086,0.856,0.0037,1.0472984,0.8451,0,22.7643,0.0036,0.069267005,0.000432,7.985,0.1095,0.8694,0.0037,6.808899,0.977,0,22.5465,0.0036,0.06318,0.000399,7.9987,0.1115,0.8719,0.0042,-4.726799,1.041,0,9.94E+00,6.47E-01,-3.35E-01,-99,10.95017979
27035,6644,214.7959339,52.84319598,3,1.6,14.752,7.229,-23.05,10.064,55,298.867739,11.17402467,685.780511,14.07386478,1225.714543,12.09345389,2267.670952,10.26387797,2748.830045,10.63744066,3566.411842,18.59034878,3878.371377,16.4980315,85.38407992,41.37879331,143.4585893,87.14655854,171.812623,70.18900467,319.2142686,48.44969248,473.8377799,35.37656294,663.2216571,103.4461047,24.1091,2.664,-1,10.23,23.905,-20.481008,-21.376579,-22.785856,5.509384327,-99,119.678574,18.0538166,201.567007,28.5959407,593.950443,70.2903214,385.536186,39.503113,824.788631,48.3683515,0.058322414,23.67902665,1.00E+20,999999,1.00E+20,27035,214.7959339,52.84319598,-1,12,2.8960803,27.379097,0.17715704,2.8960803,27.379097,0.17715704,2.8959997,0.17715275,2.8959997,27.379108,1.6322713,1.7100279,2.8562078,2.9647546,3.1112137,510.02142,63.952087,965.1394,80.93881,1321.6843,67.23938,4300.8438,222.6128,24360.92262,34428479023,25254255260,43.10368051,2.62E+11,0,1.320475939,-99,0.733528055,1.0338483,1.2810649,10.40233457,2.92,2.710366667,nircam3-6644,nircam3-5011,27035,2.9,8.3,0.02,8.6,1.4,10.43,1.49,-8.94,0.3,122,0,12.43902439,0,25.1481,0.0172,0.711573,0.011210999,0.2,0.0149,0.3312,0.0061,14.725098,0.5738,0,24.0745,0.0114,0.692148,0.010596,0.7269,0.0208,0.4163,0.0043,16.937302,0.5438,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.025,0.0019,0.54693,0.001221,0.766,0.0043,0.4024,0.0009,14.286903,0.099,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.5593,0.0018,0.449436,0.001293,1.0438,0.0052,0.4115,0.0009,14.425499,0.092,0,8.84E+00,8.67E-02,4.03E-01,-99,11.05653974
27388,7007,214.7914919,52.83803597,3,1.6,10.885,7.052,-44.21,7.412,17.26,121.9163926,7.949489443,492.1584565,10.84472897,1384.027998,12.60325835,3606.300053,15.16561753,5851.714964,16.02940313,8814.791813,29.44979742,10340.83413,21.68288322,22.96609726,35.12165619,2.73647901,64.25845821,64.18659831,49.14594044,133.9127524,34.45760326,196.1199482,27.98369156,491.4434662,81.82403318,24.2461,4.596,-1,11.45,29.7391,-22.51989,-23.916918,-25.374668,3.962227642,-99,27.944781,19.0973697,12.7575789,22.694737,389.087007,72.7206788,235.855139,39.5507171,727.012436,45.5102959,0.138684226,23.54713781,-999,0,-999,27388,214.7914919,52.83803597,-1,12,3.3032374,56.00101,0.08292711,3.3032374,56.00101,0.08292711,3.2204862,0.07151817,3.3057456,56.12656,2.90294,2.9860146,3.2800274,3.4156632,3.4413185,567.83636,14.206268,1121.7473,64.385254,2206.2173,66.44812,14328.736,1875.0815,28531.18683,71371229110,1.80E+11,109.7559447,7.69E+11,0,2.117686127,-99,2.527672566,1.4735627,2.031399,11.25624399,2.98,2.967380495,nircam3-7007,nircam3-5269,27388,3.3,8.3,0.02,8.4,2.8,11.1,2.54,-8.56,0.1,173,0,7.32177264,0,24.619,0.1085,1.591515,0.24750601,2.6932,0.2321,0.785,0.0442,-15.737801,8.0827,1,24.3215,0.0179,0.491472,0.012882,1.5626,0.0359,0.6256,0.0107,-8.861698,1.397,0,23.309,0.0085,0.45840898,0.005976,2.0563,0.0233,0.5883,0.0038,-6.3171997,0.4269,0,22.442,0.0018,0.36518398,0.001083,1.558,0.0061,0.5328,0.0011,-4.4141006,0.1163,0,22.033,0.0009,0.308703,0.000546,1.5127,0.0048,0.5047,0.0007,-3.4034996,0.0746,0,21.493,0.0009,0.27432,0.000414,1.4885,0.0049,0.4829,0.0008,-2.3139992,0.0718,0,1.01E+01,2.31E-01,9.75E-01,-99,11.26666426
